CNPJ;RegistroANS;RazaoSocial;Modalidade;UF;Trimestre;Ano;ValorDespesas
42160192000143;317233;FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL;Autogestão;PE;Q2;2025;159943319.52
00172586000171;336017;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;SP;Q2;2025;2058285.03
28953753000130;421634;SD-M OPERADORA DE PLANOS DE SAUDE LTDA;Medicina de Grupo;RJ;Q2;2025;2226702.12
45171402000197;363286;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;36027061.68
17845504000105;344729;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q1;2025;35761778.94
15131148000132;418587;AMHA SAUDE S/A;Medicina de Grupo;SP;Q3;2025;50010920.94
20918393000124;419699;OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA;Medicina de Grupo;MS;Q1;2025;9865963.2
90747908000156;338346;SULMED - ASSISTÊNCIA MÉDICA LTDA;Medicina de Grupo;RS;Q2;2025;37010167.36
00361325000108;357511;HUMANA SAÚDE NORDESTE LTDA.;Medicina de Grupo;PI;Q3;2025;763390244.45
22709109000135;421189;BENEFICENCIA SOCIAL BOM SAMARITANO;Filantropia;MG;Q3;2025;3065643.56
22720791000167;304395;UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q2;2025;59768119.69
13170410000122;384704;ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC;Autogestão;SE;Q3;2025;21377285.41
04222989000139;413429;UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.;Odontologia de Grupo;PB;Q3;2025;14680517.09
01193663000132;324566;UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;GO;Q2;2025;39839827.36
04234059000103;413267;PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.;Medicina de Grupo;SP;Q3;2025;1967494.74
00381694000154;372561;UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SC;Q1;2025;19208762.86
12049486000131;418617;ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ;Autogestão;PR;Q1;2025;10840721.17
85283299000191;354295;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;Cooperativa Médica;SC;Q2;2025;118438971.85
31763326000102;421642;EXCELÊNCIA PLANO DE SAÚDE S/A;Medicina de Grupo;ES;Q2;2025;44905.01
21205801000163;419851;CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE;Autogestão;SC;Q3;2025;8522173.47
11336728000105;418218;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;Medicina de Grupo;RS;Q2;2025;1992772.69
49792664000120;423718;SUL DO PARÁ LTDA;Medicina de Grupo;PA;Q3;2025;6478653.45
08380701000105;335592;UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO;Cooperativa Médica;RN;Q3;2025;864354593.27
73967085000155;353663;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;Q2;2025;201701701.87
00342481000113;343765;UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;GO;Q3;2025;22115699.11
30417661000188;312592;UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;RJ;Q2;2025;53734555.32
03694367000140;413283;AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP;Odontologia de Grupo;SP;Q2;2025;2193204.99
"";321338;OPERADORA NÃO ENCONTRADA;;;Q2;2025;534454.41
13086566000120;335789;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE;Autogestão;SE;Q3;2025;18221573.61
72350382000194;404241;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA;Autogestão;RS;Q1;2025;4039046.38
00946953000147;337498;UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RJ;Q1;2025;17291994.5
60961422000155;420077;SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO;Autogestão;SP;Q3;2025;226608243.97
30505523000150;365645;DONA SAÚDE CLINICAS LTDA;Medicina de Grupo;SP;Q1;2025;3344445.7
25686544000180;362573;UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;Q3;2025;31340604.67
35830868000101;302953;UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE;Cooperativa Médica;RJ;Q1;2025;98326890.27
81710865000143;365777;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;Cooperativa Médica;PR;Q3;2025;56734977.9
19031941000110;420051;SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.;Odontologia de Grupo;SP;Q1;2025;250403.13
21490586000190;337188;COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE;Cooperativa Médica;MG;Q1;2025;67853975.58
22263081000155;314706;HOSPITAL CESAR LEITE;Filantropia;MG;Q1;2025;2606520.86
17146846000137;310239;PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA;Medicina de Grupo;SP;Q3;2025;18135913.58
25910449000118;331651;UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q2;2025;39744795.74
66343559000122;316881;UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q3;2025;107878204.12
90747908000156;338346;SULMED - ASSISTÊNCIA MÉDICA LTDA;Medicina de Grupo;RS;Q1;2025;16994463.06
"";349534;OPERADORA NÃO ENCONTRADA;;;Q2;2025;60783309.08
17505793000101;314668;ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL;Autogestão;MG;Q3;2025;148548328.77
19512026000147;419974;PLAMESC PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;Q3;2025;7158334.84
73936395000102;311715;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;Cooperativa Médica;RS;Q2;2025;69559647.26
56727134000163;303267;UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;349466221.52
34266553000102;421928;ALICE OPERADORA LTDA.;Medicina de Grupo;SP;Q2;2025;204258531.68
25971433000115;368148;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;Q3;2025;52945778.15
32421708000102;421766;BEST SENIOR OPERADORA DE SAÚDE LTDA;Medicina de Grupo;ES;Q2;2025;33522782.96
41905498000119;315494;UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;Q1;2025;8298927.19
33546979000157;305472;UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA;Cooperativa Médica;GO;Q2;2025;46807676.41
66477217000103;345458;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q2;2025;32854366.97
42425561000182;340162;SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA;Medicina de Grupo;RJ;Q1;2025;1349689.81
68204486000113;314781;UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;14860834.48
71565659000133;406635;ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA;Autogestão;SP;Q2;2025;3991639.35
69099307000198;397245;CROWN ODONTOLOGIA DE GRUPO LTDA;Odontologia de Grupo;SP;Q3;2025;825783.87
63367700000139;359122;CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS;Autogestão;CE;Q1;2025;24715870.98
16926969000128;419052;AMAZÔNIA PLANOS DE SAÚDE LTDA;Medicina de Grupo;PA;Q1;2025;13837570.36
12055813000168;417505;CEMIG SAÚDE;Autogestão;MG;Q1;2025;136569411.1
55189930000127;329355;IRMANDADE DE MISERICORDIA DE PORTO FERREIRA;Filantropia;SP;Q3;2025;38481517.96
01608379000180;357138;UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;Cooperativa Médica;SP;Q1;2025;33901106
02774736000142;354511;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;Q2;2025;76682468.88
46124624000111;335690;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;2385322130.07
36186642000174;422355;PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA;Odontologia de Grupo;MG;Q3;2025;2262236.46
43293604000186;355097;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;Medicina de Grupo;SP;Q3;2025;662366558.64
82624776000147;334561;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;SC;Q2;2025;348316913.49
71499792000139;317896;UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;Q3;2025;28013289.33
04574626000162;421341;CAIXA DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO MATO GROSSO DO SUL;Autogestão;MS;Q3;2025;71107293.62
53678264000165;358088;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;60416859.41
42939207000176;367613;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q1;2025;2509608.14
59452478000103;424463;SAUDE SALV ASSISTENCIA MEDICA LTDA;Medicina de Grupo;RO;Q3;2025;40578.82
13816250000146;418226;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;Medicina de Grupo;RJ;Q1;2025;2677120.08
52657079000121;313149;UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;1612537.09
20918393000124;419699;OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA;Medicina de Grupo;MS;Q3;2025;29946522.91
85177194000158;317012;COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;Cooperativa Médica;SC;Q2;2025;28076793.35
79115762000193;336831;IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ;Filantropia;PR;Q3;2025;104590366.1
02903477000102;330892;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;Medicina de Grupo;SC;Q1;2025;4631440.87
47325263000134;423432;ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE;Autogestão;PE;Q3;2025;2026350.15
00012698000165;323004;UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;SP;Q3;2025;14278096.82
45050963000138;423181;BEMSTAR ASSISTENCIA MEDICA LTDA;Medicina de Grupo;BA;Q1;2025;123798.39
70523899000102;370975;UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;Q3;2025;39065238.89
31240963000196;382540;ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI;Medicina de Grupo;RJ;Q3;2025;80824158.13
37652765000116;334847;UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;GO;Q2;2025;8264181.79
38272479000198;422584;PB ASSISTENCIA MEDICA EU LTDA;Medicina de Grupo;BA;Q3;2025;21047177.99
41905498000119;315494;UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;Q3;2025;28900581.13
69259356000140;324493;S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL;Autogestão;SP;Q1;2025;50304469.15
02597394000132;314099;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;Q1;2025;50566553.02
11593821000103;417297;ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;Autogestão;SC;Q1;2025;23301503.96
00200720000109;410608;ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS);Autogestão;SP;Q2;2025;7281339.91
42892281000184;386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q3;2025;229406650.27
34011288000111;387185;ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO;Autogestão;RJ;Q1;2025;7661832.38
66916305000156;327468;UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;19151784.17
80297161000128;358282;UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q3;2025;28295615.51
48721401000167;334154;UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;SP;Q1;2025;19424752.98
"";351792;OPERADORA NÃO ENCONTRADA;;;Q1;2025;88076.09
56384183000140;347655;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO;Filantropia;SP;Q2;2025;56410643.92
03273825000178;406481;METLIFE PLANOS ODONTOLÓGICOS LTDA.;Odontologia de Grupo;SP;Q1;2025;22089332.33
57214900000159;324159;UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;54613917.9
21575709000195;342807;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;Filantropia;MG;Q3;2025;131521805.88
00730439000170;353876;UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q1;2025;10035306.19
04430627000133;415987;PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SE;Q2;2025;2540237.68
49754083000101;423700;EVO SAUDE ASSISTENCIA MEDICA LTDA;Medicina de Grupo;DF;Q3;2025;87264.22
42855999000109;359033;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q2;2025;18344277.53
80525652000189;308811;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI;Cooperativa Médica;PR;Q3;2025;28565682.16
03123146000112;402966;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;Medicina de Grupo;SP;Q3;2025;14254727.79
81170003000175;370070;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q2;2025;248909281.99
65276354000109;335517;UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q1;2025;19335150.68
22709109000135;421189;BENEFICENCIA SOCIAL BOM SAMARITANO;Filantropia;MG;Q1;2025;757403.48
41511429000120;316458;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PI;Q1;2025;6736715.4
02888465000156;318477;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;Medicina de Grupo;SP;Q2;2025;48302932.17
78420783000150;305227;UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;PR;Q3;2025;73846559.63
07057185000110;352543;UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MA;Q2;2025;76772104.52
45399961000159;348295;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;554779174.45
15323270000100;419150;ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA;Medicina de Grupo;SP;Q2;2025;29187808.12
03013779000178;421871;ANGELI SISTEMAS DE SAUDE S.A.;Medicina de Grupo;PR;Q2;2025;5256018.08
14408631000159;418501;FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA;Medicina de Grupo;MG;Q3;2025;9672460.16
78304672000188;414026;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;Autogestão;PR;Q1;2025;1797608.68
00648506000101;411248;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;Autogestão;SP;Q2;2025;2694678.21
12055813000168;417505;CEMIG SAÚDE;Autogestão;MG;Q3;2025;418903169.71
02314168000105;344141;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PB;Q2;2025;1975069.55
88938089000182;366439;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;Cooperativa odontológica;RS;Q2;2025;9249481.51
11565995000154;417491;PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA;Medicina de Grupo;SP;Q3;2025;9886543.09
72127210000156;321320;IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI;Filantropia;SP;Q2;2025;15097426.12
87096616000196;352501;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;Cooperativa Médica;RS;Q2;2025;1793319563.96
23869306000184;420158;ASSOCIAÇÃO PADRE ALBINO SAÚDE;Medicina de Grupo;SP;Q3;2025;84512872.23
50432863000106;416495;MATÃO CLINICAS & AMHMA SAÚDE LTDA;Medicina de Grupo;SP;Q3;2025;53509624.9
35988963000120;371777;UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;ES;Q3;2025;101656205.03
04463083000106;000884;ITAUSEG SAÚDE S.A.;Seguradora Especializada em Saúde;SP;Q1;2025;82496034.5
11939445000158;417530;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;Medicina de Grupo;SP;Q3;2025;255869630.28
85377174000120;303356;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;SC;Q2;2025;250798498.49
13001218000102;418021;ASSOCIAÇÃO SANTA SAÚDE;Medicina de Grupo;SP;Q1;2025;78079233.13
03637776000105;410888;FILOSANITAS SAUDE LTDA;Medicina de Grupo;SP;Q1;2025;6810325.15
45572583000163;343064;GARANTIA DE SAÚDE LTDA;Medicina de Grupo;SP;Q2;2025;44243420.53
87547444000120;342556;ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI;Filantropia;RS;Q1;2025;52576876.21
35917970000130;364584;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RJ;Q3;2025;319674532.96
04299138000194;415111;BIOVIDA SAÚDE LTDA.;Medicina de Grupo;SP;Q3;2025;190157817.72
82602327000106;321273;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SC;Q1;2025;140101664.97
67417519000140;325031;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;59890199.49
37496767000163;343404;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;Cooperativa odontológica;MT;Q1;2025;430767
06145428000109;415081;PORTO DIAS SAUDE LTDA.;Medicina de Grupo;PA;Q3;2025;2128582.21
03670297000190;412015;MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;Q3;2025;3101392.74
02476067000122;382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;GO;Q2;2025;1248207240.21
02752923000125;310522;PROASA SAÚDE;Medicina de Grupo;DF;Q2;2025;98516309.38
42946061000196;354996;UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;Q1;2025;7485617.16
20961779000119;419958;ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS;Medicina de Grupo;SP;Q3;2025;24534878.52
39210844000100;320897;UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RJ;Q3;2025;66405785.58
00494870000164;365238;UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;35584269.34
33379144000150;421944;ÚNICA ASSISTENCIA MEDICA LTDA;Medicina de Grupo;SP;Q2;2025;24706430.45
00006037000127;361941;UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;46417970.85
02919940000104;417840;NOVODENTE S/A;Odontologia de Grupo;RS;Q3;2025;1858605.97
73809352000166;312126;FUNDAÇÃO SAÚDE ITAÚ;Autogestão;MG;Q1;2025;523884337.14
17048922000171;418994;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;Q2;2025;306660.48
65442162000125;316997;UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;Q3;2025;4987558.38
62465117000106;315478;FUNDAÇÃO CESP;Autogestão;SP;Q1;2025;364078213.34
01402285000150;300730;DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.;Odontologia de Grupo;PB;Q1;2025;894511.87
42936518000181;386901;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;Q3;2025;27048782.85
28630531000187;343731;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;Cooperativa Médica;RJ;Q1;2025;233143699.37
03613857000175;410624;CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA;Medicina de Grupo;MG;Q1;2025;2129779.54
68687722000108;409286;G & M ASSESSORIA MEDICA EMPRESARIAL LTDA;Medicina de Grupo;RJ;Q3;2025;365537.8
02149799000108;382655;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;SP;Q2;2025;3151023.2
04204285000133;358754;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF;Autogestão;PA;Q3;2025;38396409.56
23802218000165;322831;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;Q1;2025;20892275.25
04439627000102;000515;ALLIANZ SAÚDE S/A;Seguradora Especializada em Saúde;SP;Q2;2025;10420156.42
"";345741;OPERADORA NÃO ENCONTRADA;;;Q1;2025;1343672.78
04002216000147;412252;SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA;Medicina de Grupo;RJ;Q2;2025;13734492.92
03548273000163;411868;MEDIC GLOBAL PLANOS DE SAÚDE LTDA.;Medicina de Grupo;MG;Q1;2025;1837953.88
44863959000126;315796;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO;Cooperativa Médica;SP;Q3;2025;363628155.94
57149775000140;353027;UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;51426626.35
29309127000179;326305;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;Medicina de Grupo;SP;Q3;2025;16520110697.94
71063853000110;356581;UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q2;2025;28495124.67
36263502000152;422304;CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.;Medicina de Grupo;RJ;Q1;2025;1577022.52
65732836000126;345776;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;13843328.11
41077489000187;422720;AMPLA PLANOS DE SAUDE LTDA;Medicina de Grupo;RJ;Q3;2025;197445078.81
00840048000108;314242;UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;9054211.01
02858169000102;305928;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;Medicina de Grupo;SP;Q2;2025;3545196.13
15713057000105;420000;ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL;Medicina de Grupo;BA;Q1;2025;16211863.08
00147571000153;406945;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;Autogestão;SP;Q1;2025;12551573.88
65422339000121;345598;UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;54264277.3
43643139000166;319996;UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS;Cooperativa Médica;SP;Q1;2025;325879655.03
02725347000127;379956;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;Medicina de Grupo;SP;Q2;2025;1133339313.24
58702853000155;334243;UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;Q3;2025;5482338.74
27085968000114;418820;CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO;Autogestão;RJ;Q3;2025;38246527.28
02156150000114;322890;DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.;Odontologia de Grupo;SP;Q3;2025;4011171.78
03033006000153;417548;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;Autogestão;RJ;Q3;2025;135887359.6
46614535000153;423351;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;Medicina de Grupo;RO;Q3;2025;15808784.23
15214919000155;326861;PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.;Medicina de Grupo;BA;Q2;2025;146401884.2
34732056000152;422151;ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA;Medicina de Grupo;BA;Q1;2025;4131747.65
74466137000172;333051;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;56579286.04
36567721000125;422398;SAMI ASSISTÊNCIA MÉDICA LTDA;Medicina de Grupo;SP;Q3;2025;66717064.62
04299994000140;413551;PLAMEDH - PLANO DE ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA;Medicina de Grupo;MG;Q2;2025;441658.4
06091170000105;415014;UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;22608827.3
00773639000100;392804;CENTRO CLÍNICO GAÚCHO LTDA;Medicina de Grupo;CE;Q3;2025;310615943.07
78339439000130;312720;UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS;Cooperativa Médica;PR;Q3;2025;502763953.6
81715716000177;306100;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO;Cooperativa Médica;PR;Q1;2025;37615752.31
